1.000000000000000000e+00,1.031062890625000000e+04
2.000000000000000000e+00,5.457728027343750000e+03
3.000000000000000000e+00,4.531823730468750000e+03
4.000000000000000000e+00,5.769395507812500000e+03
5.000000000000000000e+00,4.140427246093750000e+03
6.000000000000000000e+00,3.087453857421875000e+03
7.000000000000000000e+00,3.108392089843750000e+03
8.000000000000000000e+00,2.651204833984375000e+03
9.000000000000000000e+00,2.074398437500000000e+03
1.000000000000000000e+01,2.022685058593750000e+03
1.100000000000000000e+01,1.396572143554687500e+03
1.200000000000000000e+01,1.896226928710937500e+03
1.300000000000000000e+01,1.490075561523437500e+03
1.400000000000000000e+01,1.360978149414062500e+03
1.500000000000000000e+01,1.377418212890625000e+03
1.600000000000000000e+01,1.049477172851562500e+03
1.700000000000000000e+01,1.178564819335937500e+03
1.800000000000000000e+01,8.911643676757812500e+02
1.900000000000000000e+01,8.811608276367187500e+02
2.000000000000000000e+01,9.466941528320312500e+02
2.100000000000000000e+01,7.157774658203125000e+02
2.200000000000000000e+01,8.332546386718750000e+02
2.300000000000000000e+01,7.076162719726562500e+02
2.400000000000000000e+01,9.002102050781250000e+02
2.500000000000000000e+01,7.131460571289062500e+02
2.600000000000000000e+01,6.511715698242187500e+02
2.700000000000000000e+01,6.927421264648437500e+02
2.800000000000000000e+01,5.608460083007812500e+02
2.900000000000000000e+01,7.473710937500000000e+02
3.000000000000000000e+01,5.654693603515625000e+02
3.100000000000000000e+01,5.222231445312500000e+02
3.200000000000000000e+01,4.746564025878906250e+02
3.300000000000000000e+01,5.760372924804687500e+02
3.400000000000000000e+01,5.223209838867187500e+02
3.500000000000000000e+01,4.592680969238281250e+02
3.600000000000000000e+01,5.618289794921875000e+02
3.700000000000000000e+01,4.555467224121093750e+02
3.800000000000000000e+01,3.916318359375000000e+02
3.900000000000000000e+01,5.244191284179687500e+02
4.000000000000000000e+01,3.994787292480468750e+02
4.100000000000000000e+01,3.833946228027343750e+02
4.200000000000000000e+01,3.615144958496093750e+02
4.300000000000000000e+01,3.898219909667968750e+02
4.400000000000000000e+01,3.953493347167968750e+02
4.500000000000000000e+01,3.877777404785156250e+02
4.600000000000000000e+01,4.098512268066406250e+02
4.700000000000000000e+01,4.631019592285156250e+02
4.800000000000000000e+01,4.219786987304687500e+02
4.900000000000000000e+01,3.440626525878906250e+02
5.000000000000000000e+01,3.300678100585937500e+02
5.100000000000000000e+01,3.080379028320312500e+02
5.200000000000000000e+01,3.702942504882812500e+02
5.300000000000000000e+01,3.078599243164062500e+02
5.400000000000000000e+01,2.862892456054687500e+02
5.500000000000000000e+01,2.980898437500000000e+02
5.600000000000000000e+01,2.679817504882812500e+02
5.700000000000000000e+01,2.753991394042968750e+02
5.800000000000000000e+01,2.688717956542968750e+02
5.900000000000000000e+01,2.964924011230468750e+02
6.000000000000000000e+01,2.166398010253906250e+02
6.100000000000000000e+01,2.040876007080078125e+02
6.200000000000000000e+01,2.635803527832031250e+02
6.300000000000000000e+01,2.110328063964843750e+02
6.400000000000000000e+01,2.352402648925781250e+02
6.500000000000000000e+01,1.677930145263671875e+02
6.600000000000000000e+01,1.478778686523437500e+02
6.700000000000000000e+01,2.171251525878906250e+02
6.800000000000000000e+01,2.300938110351562500e+02
6.900000000000000000e+01,1.925720520019531250e+02
7.000000000000000000e+01,1.325230560302734375e+02
7.100000000000000000e+01,1.333238525390625000e+02
7.200000000000000000e+01,1.274038925170898438e+02
7.300000000000000000e+01,1.358921966552734375e+02
7.400000000000000000e+01,1.697623291015625000e+02
7.500000000000000000e+01,9.107955932617187500e+01
7.600000000000000000e+01,1.358554840087890625e+02
7.700000000000000000e+01,1.186779174804687500e+02
7.800000000000000000e+01,8.498389434814453125e+01
7.900000000000000000e+01,6.588903045654296875e+01
8.000000000000000000e+01,6.931677246093750000e+01
8.100000000000000000e+01,9.384704589843750000e+01
8.200000000000000000e+01,1.067143554687500000e+02
8.300000000000000000e+01,6.912477874755859375e+01
8.400000000000000000e+01,5.007887268066406250e+01
8.500000000000000000e+01,6.483798217773437500e+01
8.600000000000000000e+01,3.363652801513671875e+01
8.700000000000000000e+01,3.534893798828125000e+01
8.800000000000000000e+01,6.390806198120117188e+01
8.900000000000000000e+01,4.163873672485351562e+01
9.000000000000000000e+01,2.506831169128417969e+01
9.100000000000000000e+01,2.535764122009277344e+01
9.200000000000000000e+01,1.346555233001708984e+00
9.300000000000000000e+01,6.371569633483886719e+00
9.400000000000000000e+01,8.579118728637695312e+00
9.500000000000000000e+01,-1.781092453002929688e+01
9.600000000000000000e+01,-5.106911849975585938e+01
9.700000000000000000e+01,-5.428672790527343750e+01
9.800000000000000000e+01,-2.612476348876953125e+01
9.900000000000000000e+01,-2.258496093750000000e+01
1.000000000000000000e+02,-2.574498367309570312e+01
1.010000000000000000e+02,-1.851473617553710938e+01
1.020000000000000000e+02,-4.604882049560546875e+01
1.030000000000000000e+02,-3.332071304321289062e+01
1.040000000000000000e+02,-4.066596984863281250e+01
1.050000000000000000e+02,-4.250237655639648438e+01
1.060000000000000000e+02,-2.326773834228515625e+01
1.070000000000000000e+02,-5.419804763793945312e+01
1.080000000000000000e+02,-5.922436904907226562e+01
