1.000000000000000000e+00,4.011847412109375000e+03
2.000000000000000000e+00,4.833304199218750000e+03
3.000000000000000000e+00,8.275016601562500000e+03
4.000000000000000000e+00,1.270379687500000000e+04
5.000000000000000000e+00,1.143111523437500000e+04
6.000000000000000000e+00,3.949407470703125000e+03
7.000000000000000000e+00,1.376034545898437500e+03
8.000000000000000000e+00,1.166497680664062500e+03
9.000000000000000000e+00,1.120645263671875000e+03
1.000000000000000000e+01,9.637726440429687500e+02
1.100000000000000000e+01,9.570371704101562500e+02
1.200000000000000000e+01,1.059488525390625000e+03
1.300000000000000000e+01,9.032349853515625000e+02
1.400000000000000000e+01,8.670974731445312500e+02
1.500000000000000000e+01,9.238509521484375000e+02
1.600000000000000000e+01,8.123697509765625000e+02
1.700000000000000000e+01,8.621636962890625000e+02
1.800000000000000000e+01,7.227590942382812500e+02
1.900000000000000000e+01,7.040610351562500000e+02
2.000000000000000000e+01,7.066273803710937500e+02
2.100000000000000000e+01,6.615235595703125000e+02
2.200000000000000000e+01,7.583515014648437500e+02
2.300000000000000000e+01,6.225242309570312500e+02
2.400000000000000000e+01,6.941580200195312500e+02
2.500000000000000000e+01,6.912825927734375000e+02
2.600000000000000000e+01,5.699180297851562500e+02
2.700000000000000000e+01,6.456748657226562500e+02
2.800000000000000000e+01,6.157871093750000000e+02
2.900000000000000000e+01,7.203165893554687500e+02
3.000000000000000000e+01,6.400263061523437500e+02
3.100000000000000000e+01,5.220552368164062500e+02
3.200000000000000000e+01,5.345679931640625000e+02
3.300000000000000000e+01,6.407183837890625000e+02
3.400000000000000000e+01,6.500274047851562500e+02
3.500000000000000000e+01,5.452745971679687500e+02
3.600000000000000000e+01,5.704242553710937500e+02
3.700000000000000000e+01,4.989563598632812500e+02
3.800000000000000000e+01,4.658410949707031250e+02
3.900000000000000000e+01,5.946598510742187500e+02
4.000000000000000000e+01,5.227536621093750000e+02
4.100000000000000000e+01,5.054429016113281250e+02
4.200000000000000000e+01,4.364988403320312500e+02
4.300000000000000000e+01,5.253619384765625000e+02
4.400000000000000000e+01,5.603452758789062500e+02
4.500000000000000000e+01,4.789036865234375000e+02
4.600000000000000000e+01,5.478661499023437500e+02
4.700000000000000000e+01,5.025734558105468750e+02
4.800000000000000000e+01,5.610977783203125000e+02
4.900000000000000000e+01,4.677051391601562500e+02
5.000000000000000000e+01,4.783174743652343750e+02
5.100000000000000000e+01,4.713842163085937500e+02
5.200000000000000000e+01,5.058971862792968750e+02
5.300000000000000000e+01,4.702936096191406250e+02
5.400000000000000000e+01,4.561522216796875000e+02
5.500000000000000000e+01,4.640545349121093750e+02
5.600000000000000000e+01,4.598630371093750000e+02
5.700000000000000000e+01,4.750861816406250000e+02
5.800000000000000000e+01,4.977192077636718750e+02
5.900000000000000000e+01,4.966825256347656250e+02
6.000000000000000000e+01,4.407029113769531250e+02
6.100000000000000000e+01,4.235222167968750000e+02
6.200000000000000000e+01,4.299159851074218750e+02
6.300000000000000000e+01,4.230748596191406250e+02
6.400000000000000000e+01,4.331443176269531250e+02
6.500000000000000000e+01,3.900075073242187500e+02
6.600000000000000000e+01,4.397893981933593750e+02
6.700000000000000000e+01,4.630801086425781250e+02
6.800000000000000000e+01,4.515180664062500000e+02
6.900000000000000000e+01,4.216998291015625000e+02
7.000000000000000000e+01,4.006027526855468750e+02
7.100000000000000000e+01,3.654244995117187500e+02
7.200000000000000000e+01,3.614717407226562500e+02
7.300000000000000000e+01,3.682764587402343750e+02
7.400000000000000000e+01,4.197858581542968750e+02
7.500000000000000000e+01,3.795008544921875000e+02
7.600000000000000000e+01,4.878290100097656250e+02
7.700000000000000000e+01,4.474584655761718750e+02
7.800000000000000000e+01,3.684183654785156250e+02
7.900000000000000000e+01,3.652403564453125000e+02
8.000000000000000000e+01,3.967459716796875000e+02
8.100000000000000000e+01,3.692567443847656250e+02
8.200000000000000000e+01,4.191083068847656250e+02
8.300000000000000000e+01,3.584431152343750000e+02
8.400000000000000000e+01,3.676235046386718750e+02
8.500000000000000000e+01,4.142344360351562500e+02
8.600000000000000000e+01,3.509624633789062500e+02
8.700000000000000000e+01,3.886068420410156250e+02
8.800000000000000000e+01,3.790267028808593750e+02
8.900000000000000000e+01,3.510536804199218750e+02
9.000000000000000000e+01,3.744923095703125000e+02
9.100000000000000000e+01,3.708957519531250000e+02
9.200000000000000000e+01,3.742571716308593750e+02
9.300000000000000000e+01,3.465430297851562500e+02
9.400000000000000000e+01,3.537855529785156250e+02
9.500000000000000000e+01,3.857256774902343750e+02
9.600000000000000000e+01,3.496456298828125000e+02
9.700000000000000000e+01,3.273989562988281250e+02
9.800000000000000000e+01,3.675748291015625000e+02
9.900000000000000000e+01,3.683771362304687500e+02
1.000000000000000000e+02,3.610991821289062500e+02
1.010000000000000000e+02,3.843290405273437500e+02
1.020000000000000000e+02,3.503900451660156250e+02
1.030000000000000000e+02,2.951575927734375000e+02
1.040000000000000000e+02,3.511528320312500000e+02
1.050000000000000000e+02,3.569470825195312500e+02
1.060000000000000000e+02,3.796813964843750000e+02
1.070000000000000000e+02,3.609301147460937500e+02
1.080000000000000000e+02,3.341349182128906250e+02
1.090000000000000000e+02,2.948697509765625000e+02
1.100000000000000000e+02,3.530564270019531250e+02
1.110000000000000000e+02,3.149906311035156250e+02
1.120000000000000000e+02,3.611625976562500000e+02
1.130000000000000000e+02,3.359290771484375000e+02
1.140000000000000000e+02,3.270630493164062500e+02
1.150000000000000000e+02,3.109591369628906250e+02
1.160000000000000000e+02,3.333500976562500000e+02
1.170000000000000000e+02,3.264237670898437500e+02
1.180000000000000000e+02,3.096067199707031250e+02
1.190000000000000000e+02,3.217886352539062500e+02
1.200000000000000000e+02,3.658598327636718750e+02
1.210000000000000000e+02,3.191412048339843750e+02
1.220000000000000000e+02,3.495936279296875000e+02
1.230000000000000000e+02,2.829430541992187500e+02
1.240000000000000000e+02,2.896923522949218750e+02
1.250000000000000000e+02,3.161509094238281250e+02
1.260000000000000000e+02,2.998506774902343750e+02
1.270000000000000000e+02,2.893124694824218750e+02
1.280000000000000000e+02,3.519282226562500000e+02
1.290000000000000000e+02,3.429333496093750000e+02
1.300000000000000000e+02,3.061751708984375000e+02
1.310000000000000000e+02,2.758176269531250000e+02
1.320000000000000000e+02,3.221379394531250000e+02
1.330000000000000000e+02,3.350940551757812500e+02
1.340000000000000000e+02,3.097187194824218750e+02
1.350000000000000000e+02,2.813779907226562500e+02
1.360000000000000000e+02,3.232858886718750000e+02
1.370000000000000000e+02,3.241288757324218750e+02
1.380000000000000000e+02,2.969741516113281250e+02
1.390000000000000000e+02,3.352232055664062500e+02
1.400000000000000000e+02,2.914114685058593750e+02
1.410000000000000000e+02,2.811817932128906250e+02
1.420000000000000000e+02,2.662673034667968750e+02
1.430000000000000000e+02,3.191687622070312500e+02
1.440000000000000000e+02,3.248302612304687500e+02
1.450000000000000000e+02,3.325499267578125000e+02
1.460000000000000000e+02,2.900361328125000000e+02
1.470000000000000000e+02,2.704187011718750000e+02
1.480000000000000000e+02,3.046019287109375000e+02
1.490000000000000000e+02,3.175237731933593750e+02
1.500000000000000000e+02,2.782312622070312500e+02
1.510000000000000000e+02,2.666658935546875000e+02
1.520000000000000000e+02,2.819560241699218750e+02
1.530000000000000000e+02,2.845440673828125000e+02
1.540000000000000000e+02,2.419026641845703125e+02
1.550000000000000000e+02,2.473265991210937500e+02
1.560000000000000000e+02,2.775514831542968750e+02
1.570000000000000000e+02,3.121211853027343750e+02
1.580000000000000000e+02,3.043104858398437500e+02
1.590000000000000000e+02,2.854712829589843750e+02
1.600000000000000000e+02,3.483348693847656250e+02
1.610000000000000000e+02,2.652095947265625000e+02
