# iteration,loss
1.000000000000000000e+00,2.682117309890670072e+02
2.000000000000000000e+00,2.688965564875663290e+02
3.000000000000000000e+00,2.673273618270736165e+02
4.000000000000000000e+00,2.674527608627334416e+02
5.000000000000000000e+00,2.670581531557398876e+02
6.000000000000000000e+00,2.672976911270923779e+02
7.000000000000000000e+00,2.670811043808120075e+02
8.000000000000000000e+00,2.667153399237371900e+02
9.000000000000000000e+00,2.663884345472890800e+02
1.000000000000000000e+01,2.661450789613409711e+02
1.100000000000000000e+01,2.661288229144773254e+02
1.200000000000000000e+01,2.659224937423051074e+02
1.300000000000000000e+01,2.660096811764328208e+02
1.400000000000000000e+01,2.636766733965209824e+02
1.500000000000000000e+01,2.649325449909118220e+02
1.600000000000000000e+01,2.662232732456545818e+02
1.700000000000000000e+01,2.663957599836548980e+02
1.800000000000000000e+01,2.653260769760992162e+02
1.900000000000000000e+01,2.656775734172019838e+02
2.000000000000000000e+01,2.660478644368059804e+02
2.100000000000000000e+01,2.651246593430707890e+02
2.200000000000000000e+01,2.668054177307434429e+02
2.300000000000000000e+01,2.639119790007682127e+02
2.400000000000000000e+01,2.657797975061960187e+02
2.500000000000000000e+01,2.629560835446990836e+02
2.600000000000000000e+01,2.644385835112274776e+02
2.700000000000000000e+01,2.647356379140743456e+02
2.800000000000000000e+01,2.637760675061666689e+02
2.900000000000000000e+01,2.639962176489598846e+02
3.000000000000000000e+01,2.648813899503854259e+02
3.100000000000000000e+01,2.638780803938801114e+02
3.200000000000000000e+01,2.640739473612304096e+02
3.300000000000000000e+01,2.630984835369027337e+02
3.400000000000000000e+01,2.611847465129227430e+02
3.500000000000000000e+01,2.637904982021120190e+02
3.600000000000000000e+01,2.628216396466185074e+02
3.700000000000000000e+01,2.631834060927621408e+02
3.800000000000000000e+01,2.613498606355353786e+02
3.900000000000000000e+01,2.631743325870594958e+02
4.000000000000000000e+01,2.612148977615951821e+02
4.100000000000000000e+01,2.603939747172777288e+02
4.200000000000000000e+01,2.618624901108531162e+02
4.300000000000000000e+01,2.616683494543732422e+02
4.400000000000000000e+01,2.620511700203596774e+02
4.500000000000000000e+01,2.614966053639161601e+02
4.600000000000000000e+01,2.607210437360078004e+02
4.700000000000000000e+01,2.611322637801671931e+02
4.800000000000000000e+01,2.603999817331325630e+02
4.900000000000000000e+01,2.607363050154094140e+02
5.000000000000000000e+01,2.616514921739373563e+02
5.100000000000000000e+01,2.622770901268802390e+02
5.200000000000000000e+01,2.619828446509678770e+02
5.300000000000000000e+01,2.620285309692784494e+02
5.400000000000000000e+01,2.613217094189906788e+02
5.500000000000000000e+01,2.593721406847338358e+02
5.600000000000000000e+01,2.606610750441602704e+02
5.700000000000000000e+01,2.609519895954305184e+02
5.800000000000000000e+01,2.616950117974076306e+02
5.900000000000000000e+01,2.615880215016803731e+02
6.000000000000000000e+01,2.582404661372479495e+02
6.100000000000000000e+01,2.609637411145372994e+02
6.200000000000000000e+01,2.589554033441816614e+02
6.300000000000000000e+01,2.588239984168013166e+02
6.400000000000000000e+01,2.601353580350580614e+02
6.500000000000000000e+01,2.595616148911246910e+02
6.600000000000000000e+01,2.577982708093508677e+02
6.700000000000000000e+01,2.596210673718150019e+02
6.800000000000000000e+01,2.586266243419751731e+02
6.900000000000000000e+01,2.584233453126516906e+02
7.000000000000000000e+01,2.598848881032876079e+02
7.100000000000000000e+01,2.573529836891124774e+02
7.200000000000000000e+01,2.580940892776820874e+02
7.300000000000000000e+01,2.573044692026711004e+02
7.400000000000000000e+01,2.573065252345759291e+02
7.500000000000000000e+01,2.563938610680529564e+02
7.600000000000000000e+01,2.570705216263456236e+02
7.700000000000000000e+01,2.569890398680368548e+02
7.800000000000000000e+01,2.592350121509842324e+02
7.900000000000000000e+01,2.583138214119377380e+02
8.000000000000000000e+01,2.591432814667497837e+02
8.100000000000000000e+01,2.579477258875008943e+02
8.200000000000000000e+01,2.584266420609413899e+02
8.300000000000000000e+01,2.582113857046814474e+02
