# iteration,loss
1.090000000000000000e+02,1.268040951943838053e+02
1.100000000000000000e+02,1.246682457905255319e+02
1.110000000000000000e+02,1.249647462926207879e+02
1.120000000000000000e+02,1.239893564563728461e+02
1.130000000000000000e+02,1.234146122127758360e+02
1.140000000000000000e+02,1.217661301018933528e+02
1.150000000000000000e+02,1.213540020239783388e+02
1.160000000000000000e+02,1.207630075683125739e+02
1.170000000000000000e+02,1.193780797225451096e+02
1.180000000000000000e+02,1.195776756801378866e+02
1.190000000000000000e+02,1.182847641295865628e+02
1.200000000000000000e+02,1.173912593059905305e+02
1.210000000000000000e+02,1.168241681486436647e+02
1.220000000000000000e+02,1.167304254505893226e+02
1.230000000000000000e+02,1.155951270172703573e+02
1.240000000000000000e+02,1.143938534625068257e+02
1.250000000000000000e+02,1.144078644633005837e+02
1.260000000000000000e+02,1.139014449770926518e+02
1.270000000000000000e+02,1.124674723243732473e+02
1.280000000000000000e+02,1.127788776825774164e+02
1.290000000000000000e+02,1.108426777629941995e+02
1.300000000000000000e+02,1.108543996732689436e+02
1.310000000000000000e+02,1.106778089492066925e+02
1.320000000000000000e+02,1.097941962212538414e+02
1.330000000000000000e+02,1.086412704781914158e+02
1.340000000000000000e+02,1.085457087866090262e+02
1.350000000000000000e+02,1.082589343044338932e+02
1.360000000000000000e+02,1.073164861950860569e+02
1.370000000000000000e+02,1.067918264374938389e+02
1.380000000000000000e+02,1.062773946629872341e+02
1.390000000000000000e+02,1.055387044262042764e+02
1.400000000000000000e+02,1.046001588511138465e+02
1.410000000000000000e+02,1.045918747227948558e+02
1.420000000000000000e+02,1.033781318889086549e+02
1.430000000000000000e+02,1.033229989057997784e+02
1.440000000000000000e+02,1.027416847579719104e+02
1.450000000000000000e+02,1.017607632255332248e+02
1.460000000000000000e+02,1.011237581488632742e+02
1.470000000000000000e+02,1.009732600621141074e+02
1.480000000000000000e+02,9.946546007855371840e+01
1.490000000000000000e+02,9.939733172822525376e+01
1.500000000000000000e+02,9.870156727401277408e+01
1.510000000000000000e+02,9.874928615223556960e+01
1.520000000000000000e+02,9.751508081459304833e+01
1.530000000000000000e+02,9.767045445046318264e+01
1.540000000000000000e+02,9.652518496769518208e+01
1.550000000000000000e+02,9.649151130015991384e+01
1.560000000000000000e+02,9.541328699599706908e+01
1.570000000000000000e+02,9.513053422691545791e+01
1.580000000000000000e+02,9.455400504248817128e+01
1.590000000000000000e+02,9.447719724864658986e+01
1.600000000000000000e+02,9.394593235800378750e+01
1.610000000000000000e+02,9.341137542342937650e+01
1.620000000000000000e+02,9.297916779439441370e+01
1.630000000000000000e+02,9.228751951172428392e+01
1.640000000000000000e+02,9.190684595675314483e+01
1.650000000000000000e+02,9.125996555955232736e+01
1.660000000000000000e+02,9.116392953343836325e+01
1.670000000000000000e+02,9.063917331846577952e+01
1.680000000000000000e+02,8.948349419737296273e+01
1.690000000000000000e+02,8.985010282962447548e+01
1.700000000000000000e+02,8.891972656371186190e+01
1.710000000000000000e+02,8.840612343051475364e+01
1.720000000000000000e+02,8.787616699373023721e+01
1.730000000000000000e+02,8.752253041202473582e+01
1.740000000000000000e+02,8.690366484172356820e+01
1.750000000000000000e+02,8.648753215395694838e+01
1.760000000000000000e+02,8.614963322757908770e+01
1.770000000000000000e+02,8.582252600848950408e+01
1.780000000000000000e+02,8.513666186725825469e+01
1.790000000000000000e+02,8.519303218000518996e+01
1.800000000000000000e+02,8.438414653200011628e+01
1.810000000000000000e+02,8.364379243957161236e+01
1.820000000000000000e+02,8.313438259486180471e+01
1.830000000000000000e+02,8.355934794493497009e+01
1.840000000000000000e+02,8.300956961113676869e+01
1.850000000000000000e+02,8.209752688112206442e+01
1.860000000000000000e+02,8.190132962125261429e+01
1.870000000000000000e+02,8.121091484350257872e+01
1.880000000000000000e+02,8.147793697787797385e+01
1.890000000000000000e+02,8.061590184272027670e+01
1.900000000000000000e+02,8.015275334796316997e+01
1.910000000000000000e+02,7.980824489321375381e+01
1.920000000000000000e+02,7.913457054951240366e+01
1.930000000000000000e+02,7.906315257022998821e+01
1.940000000000000000e+02,7.881683220905591725e+01
1.950000000000000000e+02,7.831073063549776236e+01
1.960000000000000000e+02,7.738492127644639140e+01
1.970000000000000000e+02,7.728036958278497082e+01
1.980000000000000000e+02,7.695103408374926346e+01
1.990000000000000000e+02,7.674656039457046575e+01
2.000000000000000000e+02,7.628254403910688097e+01
2.010000000000000000e+02,7.598662590598236477e+01
2.020000000000000000e+02,7.572896919195794396e+01
2.030000000000000000e+02,7.543039185484155951e+01
2.040000000000000000e+02,7.501867323898055417e+01
2.050000000000000000e+02,7.447267511855527289e+01
2.060000000000000000e+02,7.412852940917602496e+01
2.070000000000000000e+02,7.414734708373175920e+01
2.080000000000000000e+02,7.349481239497387719e+01
2.090000000000000000e+02,7.307154550325475384e+01
2.100000000000000000e+02,7.271761636375268267e+01
2.110000000000000000e+02,7.225708188178711566e+01
2.120000000000000000e+02,7.227313655993395969e+01
2.130000000000000000e+02,7.164765491426175004e+01
2.140000000000000000e+02,7.147954894081607335e+01
2.150000000000000000e+02,7.102536222171839597e+01
2.160000000000000000e+02,7.072320591345329888e+01
2.170000000000000000e+02,7.017874730654898485e+01
2.180000000000000000e+02,6.999120701157931990e+01
2.190000000000000000e+02,6.997015558076552111e+01
2.200000000000000000e+02,6.934086953147529186e+01
2.210000000000000000e+02,6.912605442743959827e+01
2.220000000000000000e+02,6.870253317515258118e+01
2.230000000000000000e+02,6.807679079961019397e+01
2.240000000000000000e+02,6.844728119472010519e+01
2.250000000000000000e+02,6.777469636370889816e+01
2.260000000000000000e+02,6.745323956252855169e+01
2.270000000000000000e+02,6.699581927592846853e+01
2.280000000000000000e+02,6.690560489717431381e+01
2.290000000000000000e+02,6.669078820475652947e+01
2.300000000000000000e+02,6.604419340693515039e+01
2.310000000000000000e+02,6.581384517845336291e+01
2.320000000000000000e+02,6.558622218918725366e+01
2.330000000000000000e+02,6.528953301460786918e+01
2.340000000000000000e+02,6.495628185424945400e+01
2.350000000000000000e+02,6.502741399034313474e+01
2.360000000000000000e+02,6.425949851897274812e+01
2.370000000000000000e+02,6.407859706758635809e+01
2.380000000000000000e+02,6.387879823330133178e+01
2.390000000000000000e+02,6.347828420649987180e+01
2.400000000000000000e+02,6.322776778368811534e+01
2.410000000000000000e+02,6.293220105930608810e+01
2.420000000000000000e+02,6.275716850690000825e+01
2.430000000000000000e+02,6.226619037453227179e+01
2.440000000000000000e+02,6.207330210474147236e+01
2.450000000000000000e+02,6.206132176310448045e+01
2.460000000000000000e+02,6.174895848966287559e+01
2.470000000000000000e+02,6.156413012475355373e+01
2.480000000000000000e+02,6.121818503835351777e+01
2.490000000000000000e+02,6.076912113769727597e+01
2.500000000000000000e+02,6.025013661604963744e+01
2.510000000000000000e+02,6.022886743527087106e+01
2.520000000000000000e+02,5.995648894553505670e+01
2.530000000000000000e+02,5.989275996778755484e+01
2.540000000000000000e+02,5.921721283319919849e+01
2.550000000000000000e+02,5.940965936131194525e+01
2.560000000000000000e+02,5.900078598685171727e+01
2.570000000000000000e+02,5.887308442074123604e+01
2.580000000000000000e+02,5.842971902019070995e+01
2.590000000000000000e+02,5.852307382917231848e+01
2.600000000000000000e+02,5.836156650281346003e+01
2.610000000000000000e+02,5.781636189471652898e+01
2.620000000000000000e+02,5.758594559543451652e+01
2.630000000000000000e+02,5.749079822615149737e+01
2.640000000000000000e+02,5.675807309676590506e+01
2.650000000000000000e+02,5.721245804874862273e+01
2.660000000000000000e+02,5.666771959213849641e+01
2.670000000000000000e+02,5.616790180492482421e+01
2.680000000000000000e+02,5.603278438924593274e+01
2.690000000000000000e+02,5.588971780155357294e+01
2.700000000000000000e+02,5.566484197938893885e+01
2.710000000000000000e+02,5.556377486949364197e+01
2.720000000000000000e+02,5.478958192867826682e+01
2.730000000000000000e+02,5.476975069865897439e+01
2.740000000000000000e+02,5.460375577342419717e+01
2.750000000000000000e+02,5.450058636686993907e+01
2.760000000000000000e+02,5.415636684825933855e+01
2.770000000000000000e+02,5.418761565307999462e+01
2.780000000000000000e+02,5.369980330027261317e+01
2.790000000000000000e+02,5.356337103883052464e+01
2.800000000000000000e+02,5.332635545376854935e+01
2.810000000000000000e+02,5.279549106430102512e+01
2.820000000000000000e+02,5.281282132987950462e+01
2.830000000000000000e+02,5.294969051157362117e+01
2.840000000000000000e+02,5.244366361504388863e+01
2.850000000000000000e+02,5.242086968875626951e+01
2.860000000000000000e+02,5.218233531251257773e+01
2.870000000000000000e+02,5.214289494931496449e+01
2.880000000000000000e+02,5.165886802648002885e+01
2.890000000000000000e+02,5.133936831952796354e+01
2.900000000000000000e+02,5.087617940930456228e+01
2.910000000000000000e+02,5.087769150563276099e+01
2.920000000000000000e+02,5.081593834210446659e+01
2.930000000000000000e+02,5.032532272544932539e+01
2.940000000000000000e+02,5.018452200100679761e+01
2.950000000000000000e+02,5.008335144728394539e+01
2.960000000000000000e+02,5.012525139555848597e+01
2.970000000000000000e+02,4.967188873072581146e+01
2.980000000000000000e+02,4.935628527221134476e+01
2.990000000000000000e+02,4.946199124514490109e+01
3.000000000000000000e+02,4.941390844409028915e+01
3.010000000000000000e+02,4.908984569521888375e+01
3.020000000000000000e+02,4.871266618381392277e+01
3.030000000000000000e+02,4.856745301403623216e+01
3.040000000000000000e+02,4.849576963656967621e+01
3.050000000000000000e+02,4.820426294474895457e+01
3.060000000000000000e+02,4.806125819045050207e+01
3.070000000000000000e+02,4.770461842197939006e+01
3.080000000000000000e+02,4.778916126171954915e+01
3.090000000000000000e+02,4.748830858625217388e+01
3.100000000000000000e+02,4.736995613712146991e+01
3.110000000000000000e+02,4.717152055953260259e+01
3.120000000000000000e+02,4.708643832538489704e+01
3.130000000000000000e+02,4.670316533999252329e+01
3.140000000000000000e+02,4.651958543895407416e+01
3.150000000000000000e+02,4.657881396149357300e+01
3.160000000000000000e+02,4.598308864050331124e+01
3.170000000000000000e+02,4.575345278444090980e+01
3.180000000000000000e+02,4.587459509244421696e+01
3.190000000000000000e+02,4.573309184652788417e+01
3.200000000000000000e+02,4.578238366578242591e+01
3.210000000000000000e+02,4.531302190206962166e+01
3.220000000000000000e+02,4.513592228493084235e+01
3.230000000000000000e+02,4.523353712193505061e+01
3.240000000000000000e+02,4.473695958739743617e+01
3.250000000000000000e+02,4.470369795024947734e+01
3.260000000000000000e+02,4.446704077090352314e+01
3.270000000000000000e+02,4.439984252178643942e+01
3.280000000000000000e+02,4.402417443547104625e+01
3.290000000000000000e+02,4.391659559303453619e+01
3.300000000000000000e+02,4.388165106489272205e+01
3.310000000000000000e+02,4.363463373299880743e+01
3.320000000000000000e+02,4.364579940783459477e+01
3.330000000000000000e+02,4.344209593074641873e+01
3.340000000000000000e+02,4.311380085800200135e+01
3.350000000000000000e+02,4.269966423463029770e+01
3.360000000000000000e+02,4.282878314739167536e+01
3.370000000000000000e+02,4.275177043423367707e+01
3.380000000000000000e+02,4.260162683124548977e+01
3.390000000000000000e+02,4.258330806213701436e+01
3.400000000000000000e+02,4.204829409940542462e+01
3.410000000000000000e+02,4.218199372072281506e+01
3.420000000000000000e+02,4.195722930791016125e+01
3.430000000000000000e+02,4.170629739418729542e+01
3.440000000000000000e+02,4.161595447007730542e+01
3.450000000000000000e+02,4.174688297730934039e+01
3.460000000000000000e+02,4.143180291756338818e+01
3.470000000000000000e+02,4.115026077178034569e+01
3.480000000000000000e+02,4.103875960160743830e+01
3.490000000000000000e+02,4.074395581580006365e+01
3.500000000000000000e+02,4.083804374696083528e+01
3.510000000000000000e+02,4.086239740980615665e+01
3.520000000000000000e+02,4.053258436954315869e+01
3.530000000000000000e+02,4.047258608314602668e+01
3.540000000000000000e+02,4.023406211935510157e+01
3.550000000000000000e+02,3.995781489127571717e+01
3.560000000000000000e+02,4.005795398031892063e+01
3.570000000000000000e+02,3.979454762395672418e+01
3.580000000000000000e+02,3.975055003596831682e+01
3.590000000000000000e+02,3.956935431367100620e+01
3.600000000000000000e+02,3.952061376089066869e+01
3.610000000000000000e+02,3.944280608790792542e+01
3.620000000000000000e+02,3.917967381363444446e+01
3.630000000000000000e+02,3.898328516203258687e+01
3.640000000000000000e+02,3.901616622051972882e+01
3.650000000000000000e+02,3.867599285249706753e+01
3.660000000000000000e+02,3.870685446395208373e+01
3.670000000000000000e+02,3.849667727719644716e+01
3.680000000000000000e+02,3.833800661546655419e+01
3.690000000000000000e+02,3.821398004864556697e+01
3.700000000000000000e+02,3.813308482270683442e+01
3.710000000000000000e+02,3.813718993270245505e+01
3.720000000000000000e+02,3.810818793313357844e+01
3.730000000000000000e+02,3.787005116413747885e+01
3.740000000000000000e+02,3.773420043130020929e+01
3.750000000000000000e+02,3.759579633033708035e+01
3.760000000000000000e+02,3.738686858486057218e+01
3.770000000000000000e+02,3.752814697351988116e+01
3.780000000000000000e+02,3.717008533014889338e+01
3.790000000000000000e+02,3.710604645850103367e+01
3.800000000000000000e+02,3.682974998283145140e+01
3.810000000000000000e+02,3.684560920433072084e+01
3.820000000000000000e+02,3.677917200109276763e+01
3.830000000000000000e+02,3.658059783617505190e+01
3.840000000000000000e+02,3.646313924188270761e+01
3.850000000000000000e+02,3.650008550035174437e+01
3.860000000000000000e+02,3.644583095432751918e+01
3.870000000000000000e+02,3.617121997630571428e+01
3.880000000000000000e+02,3.599154467015696213e+01
3.890000000000000000e+02,3.582204310455151841e+01
3.900000000000000000e+02,3.588737993517360536e+01
3.910000000000000000e+02,3.576484639981988067e+01
3.920000000000000000e+02,3.561048627033559910e+01
3.930000000000000000e+02,3.568234625799524196e+01
3.940000000000000000e+02,3.550005186339016916e+01
3.950000000000000000e+02,3.532792546755154461e+01
3.960000000000000000e+02,3.509919981239467290e+01
3.970000000000000000e+02,3.503316939708209077e+01
3.980000000000000000e+02,3.498151715655927774e+01
3.990000000000000000e+02,3.492661904781588333e+01
4.000000000000000000e+02,3.494135481712447699e+01
4.010000000000000000e+02,3.481844660428622262e+01
4.020000000000000000e+02,3.448931285033144434e+01
4.030000000000000000e+02,3.453938423951500880e+01
4.040000000000000000e+02,3.434019127468661026e+01
4.050000000000000000e+02,3.425060661286703834e+01
4.060000000000000000e+02,3.407335999459639453e+01
4.070000000000000000e+02,3.391702327309729981e+01
4.080000000000000000e+02,3.399945714338754499e+01
4.090000000000000000e+02,3.364582674944131924e+01
4.100000000000000000e+02,3.373134613653348168e+01
4.110000000000000000e+02,3.370675806053606038e+01
4.120000000000000000e+02,3.352816509431124814e+01
4.130000000000000000e+02,3.345827356281394316e+01
4.140000000000000000e+02,3.328892806707797547e+01
4.150000000000000000e+02,3.315932633947475949e+01
4.160000000000000000e+02,3.305897065581581273e+01
4.170000000000000000e+02,3.313049509187538177e+01
4.180000000000000000e+02,3.280822045285651711e+01
4.190000000000000000e+02,3.279284255225142175e+01
4.200000000000000000e+02,3.266092926507942451e+01
4.210000000000000000e+02,3.260647030076675179e+01
4.220000000000000000e+02,3.242336850704425899e+01
4.230000000000000000e+02,3.236760763051011480e+01
4.240000000000000000e+02,3.252100202717716826e+01
4.250000000000000000e+02,3.230684535752440922e+01
4.260000000000000000e+02,3.220299515129354262e+01
4.270000000000000000e+02,3.211520263167385991e+01
4.280000000000000000e+02,3.195484509501748249e+01
4.290000000000000000e+02,3.188123952444079379e+01
4.300000000000000000e+02,3.174305279956939074e+01
4.310000000000000000e+02,3.164270095811400196e+01
4.320000000000000000e+02,3.176815553349619847e+01
4.330000000000000000e+02,3.146437066131606741e+01
4.340000000000000000e+02,3.140045403625764919e+01
4.350000000000000000e+02,3.132497142396346845e+01
4.360000000000000000e+02,3.102867108128760165e+01
4.370000000000000000e+02,3.104908117339960327e+01
4.380000000000000000e+02,3.084623120765299475e+01
4.390000000000000000e+02,3.083962654262876768e+01
4.400000000000000000e+02,3.074687730007449105e+01
4.410000000000000000e+02,3.063801048330164534e+01
4.420000000000000000e+02,3.075268343508703239e+01
4.430000000000000000e+02,3.059851590620361961e+01
4.440000000000000000e+02,3.059208206645058681e+01
4.450000000000000000e+02,3.048191109127103005e+01
4.460000000000000000e+02,3.039592521926419622e+01
4.470000000000000000e+02,3.014099811458144274e+01
4.480000000000000000e+02,3.018773819443444850e+01
4.490000000000000000e+02,2.993063281762850281e+01
4.500000000000000000e+02,2.981157649009074717e+01
4.510000000000000000e+02,2.989761660448735370e+01
4.520000000000000000e+02,2.977048279716095536e+01
4.530000000000000000e+02,2.976609049648777017e+01
4.540000000000000000e+02,2.956027012172910773e+01
4.550000000000000000e+02,2.952425644102677538e+01
4.560000000000000000e+02,2.934720018162563804e+01
4.570000000000000000e+02,2.929085697918662490e+01
4.580000000000000000e+02,2.927890142926328210e+01
4.590000000000000000e+02,2.925660169535287380e+01
4.600000000000000000e+02,2.904795600267108568e+01
4.610000000000000000e+02,2.883457652618224998e+01
4.620000000000000000e+02,2.908033546229183131e+01
4.630000000000000000e+02,2.870918639483287649e+01
4.640000000000000000e+02,2.869129379514348699e+01
4.650000000000000000e+02,2.853163356776871495e+01
4.660000000000000000e+02,2.855436070729186682e+01
4.670000000000000000e+02,2.855005669935073698e+01
4.680000000000000000e+02,2.853210180431553766e+01
4.690000000000000000e+02,2.845827298426092611e+01
4.700000000000000000e+02,2.840311645101428795e+01
4.710000000000000000e+02,2.823228562729557822e+01
4.720000000000000000e+02,2.819381420021643692e+01
4.730000000000000000e+02,2.811716572622115606e+01
4.740000000000000000e+02,2.787897938421636468e+01
4.750000000000000000e+02,2.797749640118302850e+01
4.760000000000000000e+02,2.783344750474671514e+01
4.770000000000000000e+02,2.780186723150045580e+01
4.780000000000000000e+02,2.770767851304856677e+01
4.790000000000000000e+02,2.757743829886067033e+01
4.800000000000000000e+02,2.756878849012303334e+01
4.810000000000000000e+02,2.733507040412693812e+01
4.820000000000000000e+02,2.720180240542041616e+01
4.830000000000000000e+02,2.719817056856041404e+01
4.840000000000000000e+02,2.723274159775328584e+01
4.850000000000000000e+02,2.717236113451102142e+01
4.860000000000000000e+02,2.702633437536211147e+01
4.870000000000000000e+02,2.681070430685608841e+01
4.880000000000000000e+02,2.676913969638643209e+01
4.890000000000000000e+02,2.672655282744251437e+01
4.900000000000000000e+02,2.672921475658678858e+01
4.910000000000000000e+02,2.666515702649903119e+01
4.920000000000000000e+02,2.666338477929789974e+01
4.930000000000000000e+02,2.648598343757265994e+01
4.940000000000000000e+02,2.632626460894382348e+01
4.950000000000000000e+02,2.653628305049499758e+01
4.960000000000000000e+02,2.621496798733803502e+01
4.970000000000000000e+02,2.629116448326932698e+01
4.980000000000000000e+02,2.612891637682636059e+01
4.990000000000000000e+02,2.601813291705857267e+01
5.000000000000000000e+02,2.603276702778572371e+01
5.010000000000000000e+02,2.590866364808201183e+01
5.020000000000000000e+02,2.585379882886493164e+01
5.030000000000000000e+02,2.581178259242394191e+01
5.040000000000000000e+02,2.569015614054073637e+01
5.050000000000000000e+02,2.566265036518313281e+01
5.060000000000000000e+02,2.563609958898791774e+01
5.070000000000000000e+02,2.545094575862303188e+01
5.080000000000000000e+02,2.551480465849913770e+01
5.090000000000000000e+02,2.546718643494257606e+01
5.100000000000000000e+02,2.527260999647524642e+01
5.110000000000000000e+02,2.518635750157097419e+01
5.120000000000000000e+02,2.512405281178307703e+01
5.130000000000000000e+02,2.521501386721654114e+01
5.140000000000000000e+02,2.520137849599690227e+01
5.150000000000000000e+02,2.511188679601385587e+01
5.160000000000000000e+02,2.480781874480813798e+01
5.170000000000000000e+02,2.489856402570006466e+01
5.180000000000000000e+02,2.484844211795005364e+01
5.190000000000000000e+02,2.479816590904399476e+01
5.200000000000000000e+02,2.463557817020448226e+01
5.210000000000000000e+02,2.467112082162644882e+01
5.220000000000000000e+02,2.457930027841573661e+01
5.230000000000000000e+02,2.447856514326369748e+01
5.240000000000000000e+02,2.451507463189909686e+01
5.250000000000000000e+02,2.428333094427242855e+01
5.260000000000000000e+02,2.435968708042841158e+01
5.270000000000000000e+02,2.441424737928061006e+01
5.280000000000000000e+02,2.424746864735634944e+01
5.290000000000000000e+02,2.424612938127785355e+01
5.300000000000000000e+02,2.410716673841226410e+01
5.310000000000000000e+02,2.409097431845171400e+01
5.320000000000000000e+02,2.393115521046095395e+01
5.330000000000000000e+02,2.397223086840789108e+01
5.340000000000000000e+02,2.387896790495616628e+01
5.350000000000000000e+02,2.370586564840620980e+01
5.360000000000000000e+02,2.374841711972733194e+01
5.370000000000000000e+02,2.358407853943693411e+01
5.380000000000000000e+02,2.352443602892584096e+01
5.390000000000000000e+02,2.348156636775082973e+01
5.400000000000000000e+02,2.349556263959699010e+01
5.410000000000000000e+02,2.343924014444876391e+01
5.420000000000000000e+02,2.326598443065802968e+01
5.430000000000000000e+02,2.327718287302398181e+01
5.440000000000000000e+02,2.329834048256190471e+01
5.450000000000000000e+02,2.311576552703366261e+01
5.460000000000000000e+02,2.297266006647393510e+01
5.470000000000000000e+02,2.316165653110341083e+01
5.480000000000000000e+02,2.287968064073353958e+01
5.490000000000000000e+02,2.299492433352264342e+01
5.500000000000000000e+02,2.290588500617914036e+01
5.510000000000000000e+02,2.277902073454114884e+01
5.520000000000000000e+02,2.267837403457499690e+01
5.530000000000000000e+02,2.265999879948631701e+01
5.540000000000000000e+02,2.261378164787311107e+01
5.550000000000000000e+02,2.257654836973210877e+01
5.560000000000000000e+02,2.253410492283577327e+01
5.570000000000000000e+02,2.236395951861349829e+01
5.580000000000000000e+02,2.231335215243126413e+01
5.590000000000000000e+02,2.215032608443313933e+01
5.600000000000000000e+02,2.217058391974553544e+01
5.610000000000000000e+02,2.224843623844241236e+01
5.620000000000000000e+02,2.206313814874417645e+01
5.630000000000000000e+02,2.197379353441595029e+01
5.640000000000000000e+02,2.198151038452072115e+01
5.650000000000000000e+02,2.196978801907209089e+01
5.660000000000000000e+02,2.178877147138078740e+01
5.670000000000000000e+02,2.182160984249936675e+01
5.680000000000000000e+02,2.176026814744687954e+01
5.690000000000000000e+02,2.178276465544502116e+01
5.700000000000000000e+02,2.161613231531637069e+01
5.710000000000000000e+02,2.158992224711425578e+01
5.720000000000000000e+02,2.153922035936437140e+01
5.730000000000000000e+02,2.157927372603971250e+01
5.740000000000000000e+02,2.142318335104040017e+01
5.750000000000000000e+02,2.132508868404637070e+01
5.760000000000000000e+02,2.130330879485448392e+01
5.770000000000000000e+02,2.132861643109390570e+01
5.780000000000000000e+02,2.124276357602181520e+01
5.790000000000000000e+02,2.117033549221200417e+01
5.800000000000000000e+02,2.105061960826208178e+01
5.810000000000000000e+02,2.110145043746786087e+01
5.820000000000000000e+02,2.103216460491649187e+01
