# iteration,loss
1.900000000000000000e+02,-8.602196997846563775e+00
1.910000000000000000e+02,-8.795228958599986768e+00
1.920000000000000000e+02,-8.694253135925331222e+00
1.930000000000000000e+02,-8.949965488201961250e+00
1.940000000000000000e+02,-8.975760119624549560e+00
1.950000000000000000e+02,-9.030673429540815533e+00
1.960000000000000000e+02,-9.172689532977122084e+00
1.970000000000000000e+02,-9.269904777908720916e+00
1.980000000000000000e+02,-9.346281978635882837e+00
1.990000000000000000e+02,-9.496501487928206586e+00
2.000000000000000000e+02,-9.576990685483103505e+00
2.010000000000000000e+02,-9.720362113180984309e+00
2.020000000000000000e+02,-9.817766761821470567e+00
2.030000000000000000e+02,-9.897672368383110708e+00
2.040000000000000000e+02,-9.943701588705254224e+00
2.050000000000000000e+02,-9.993646982849101690e+00
2.060000000000000000e+02,-1.016721545708762697e+01
2.070000000000000000e+02,-1.014728951776457322e+01
2.080000000000000000e+02,-1.032932181669681704e+01
2.090000000000000000e+02,-1.048443637428010433e+01
2.100000000000000000e+02,-1.051495061052699675e+01
2.110000000000000000e+02,-1.064403854378824121e+01
2.120000000000000000e+02,-1.063903844659164832e+01
2.130000000000000000e+02,-1.075228021704976200e+01
2.140000000000000000e+02,-1.088875921781954048e+01
2.150000000000000000e+02,-1.087627550853724756e+01
2.160000000000000000e+02,-1.098364433582971778e+01
2.170000000000000000e+02,-1.109803113870006896e+01
2.180000000000000000e+02,-1.129521150321414247e+01
2.190000000000000000e+02,-1.119604231730486532e+01
2.200000000000000000e+02,-1.135898602207636365e+01
2.210000000000000000e+02,-1.142661292005187512e+01
2.220000000000000000e+02,-1.163948810520793842e+01
2.230000000000000000e+02,-1.164547609322002764e+01
2.240000000000000000e+02,-1.168847910492324438e+01
2.250000000000000000e+02,-1.176384955354799722e+01
2.260000000000000000e+02,-1.179274553881577070e+01
2.270000000000000000e+02,-1.190688184885442702e+01
2.280000000000000000e+02,-1.205537548999788910e+01
2.290000000000000000e+02,-1.210058270387917290e+01
2.300000000000000000e+02,-1.218162303693322102e+01
2.310000000000000000e+02,-1.227910143624196415e+01
2.320000000000000000e+02,-1.235979029385834060e+01
2.330000000000000000e+02,-1.242155028764526392e+01
2.340000000000000000e+02,-1.247029688001274828e+01
2.350000000000000000e+02,-1.244655694753646635e+01
2.360000000000000000e+02,-1.267160821729240894e+01
2.370000000000000000e+02,-1.266462761292861572e+01
2.380000000000000000e+02,-1.277400294734130526e+01
2.390000000000000000e+02,-1.288489264163371928e+01
2.400000000000000000e+02,-1.299359138140206937e+01
2.410000000000000000e+02,-1.299182075325761332e+01
2.420000000000000000e+02,-1.313955649807119919e+01
2.430000000000000000e+02,-1.315688944661473236e+01
2.440000000000000000e+02,-1.318544177737798861e+01
2.450000000000000000e+02,-1.322030204295706923e+01
2.460000000000000000e+02,-1.339831504876950596e+01
2.470000000000000000e+02,-1.340835035130545805e+01
2.480000000000000000e+02,-1.346786747545101726e+01
2.490000000000000000e+02,-1.350701353430199703e+01
2.500000000000000000e+02,-1.355149861859106153e+01
2.510000000000000000e+02,-1.364849988675957171e+01
2.520000000000000000e+02,-1.367616898935671799e+01
2.530000000000000000e+02,-1.381270835102888483e+01
2.540000000000000000e+02,-1.385619567040732392e+01
2.550000000000000000e+02,-1.383934121186936395e+01
2.560000000000000000e+02,-1.398183906055568926e+01
2.570000000000000000e+02,-1.401828515874788827e+01
2.580000000000000000e+02,-1.405911381356165535e+01
2.590000000000000000e+02,-1.416537578223338123e+01
2.600000000000000000e+02,-1.429236663086735604e+01
2.610000000000000000e+02,-1.434416834890803472e+01
2.620000000000000000e+02,-1.435245380092754530e+01
2.630000000000000000e+02,-1.437009022293146643e+01
2.640000000000000000e+02,-1.456894134314278411e+01
2.650000000000000000e+02,-1.453285584681039388e+01
2.660000000000000000e+02,-1.457801490310394144e+01
2.670000000000000000e+02,-1.462143231688293987e+01
2.680000000000000000e+02,-1.466754293991935576e+01
2.690000000000000000e+02,-1.475433209014356173e+01
2.700000000000000000e+02,-1.478751653410339273e+01
2.710000000000000000e+02,-1.492476359411473474e+01
2.720000000000000000e+02,-1.493606617071632137e+01
2.730000000000000000e+02,-1.493327657960293209e+01
2.740000000000000000e+02,-1.488792626779596340e+01
2.750000000000000000e+02,-1.512385268400932858e+01
2.760000000000000000e+02,-1.509225090552146753e+01
2.770000000000000000e+02,-1.521953270760456256e+01
2.780000000000000000e+02,-1.530347903073382021e+01
2.790000000000000000e+02,-1.525745925142122950e+01
2.800000000000000000e+02,-1.539541699957614185e+01
2.810000000000000000e+02,-1.553422687137410385e+01
2.820000000000000000e+02,-1.562262133010446519e+01
2.830000000000000000e+02,-1.563566467795113901e+01
2.840000000000000000e+02,-1.556260777523622352e+01
2.850000000000000000e+02,-1.560214849331934772e+01
2.860000000000000000e+02,-1.568032625009383274e+01
2.870000000000000000e+02,-1.584383843111989520e+01
2.880000000000000000e+02,-1.583077556683916853e+01
2.890000000000000000e+02,-1.595505420524965778e+01
2.900000000000000000e+02,-1.596357081007090706e+01
2.910000000000000000e+02,-1.600165324721406535e+01
2.920000000000000000e+02,-1.608775347496905184e+01
2.930000000000000000e+02,-1.611603870170550579e+01
2.940000000000000000e+02,-1.621090685925926778e+01
2.950000000000000000e+02,-1.621470889934943571e+01
2.960000000000000000e+02,-1.633136152875406921e+01
2.970000000000000000e+02,-1.635540217723143286e+01
2.980000000000000000e+02,-1.642763314975326594e+01
2.990000000000000000e+02,-1.649849975051590434e+01
3.000000000000000000e+02,-1.643910531687237864e+01
3.010000000000000000e+02,-1.659160650531350356e+01
3.020000000000000000e+02,-1.659213574850095085e+01
3.030000000000000000e+02,-1.666920095459771645e+01
3.040000000000000000e+02,-1.665272320339840917e+01
3.050000000000000000e+02,-1.678852223090952478e+01
3.060000000000000000e+02,-1.681890511072342775e+01
3.070000000000000000e+02,-1.674470768504216522e+01
3.080000000000000000e+02,-1.688834416355108914e+01
3.090000000000000000e+02,-1.700901292661670183e+01
3.100000000000000000e+02,-1.697903334476525572e+01
3.110000000000000000e+02,-1.701725503541574014e+01
3.120000000000000000e+02,-1.705719610934523089e+01
3.130000000000000000e+02,-1.701336872333323669e+01
3.140000000000000000e+02,-1.715958815006203864e+01
3.150000000000000000e+02,-1.722844438517559951e+01
3.160000000000000000e+02,-1.728936154854589802e+01
3.170000000000000000e+02,-1.730889867460160403e+01
3.180000000000000000e+02,-1.740778724055476800e+01
3.190000000000000000e+02,-1.736997274331912067e+01
3.200000000000000000e+02,-1.745851854385634638e+01
3.210000000000000000e+02,-1.753513396115127065e+01
3.220000000000000000e+02,-1.752757790978482788e+01
3.230000000000000000e+02,-1.750902007955443906e+01
3.240000000000000000e+02,-1.760652938122190392e+01
3.250000000000000000e+02,-1.763987173467866398e+01
3.260000000000000000e+02,-1.763068312200713095e+01
3.270000000000000000e+02,-1.775249268643070977e+01
3.280000000000000000e+02,-1.777850466036090893e+01
3.290000000000000000e+02,-1.781029314391035356e+01
3.300000000000000000e+02,-1.783863880257331047e+01
3.310000000000000000e+02,-1.795284055882634888e+01
3.320000000000000000e+02,-1.789870003881617677e+01
3.330000000000000000e+02,-1.811880357858683510e+01
3.340000000000000000e+02,-1.806136693099590929e+01
3.350000000000000000e+02,-1.814823995299851944e+01
3.360000000000000000e+02,-1.814704408484082521e+01
3.370000000000000000e+02,-1.815430350240632507e+01
3.380000000000000000e+02,-1.833790642425707063e+01
3.390000000000000000e+02,-1.827912397155870394e+01
3.400000000000000000e+02,-1.821667741942833985e+01
3.410000000000000000e+02,-1.833967465500644067e+01
3.420000000000000000e+02,-1.834509855384522936e+01
3.430000000000000000e+02,-1.838315103192957878e+01
3.440000000000000000e+02,-1.841544338590864172e+01
3.450000000000000000e+02,-1.844882247776751072e+01
3.460000000000000000e+02,-1.850328698815204120e+01
3.470000000000000000e+02,-1.856138174536055629e+01
3.480000000000000000e+02,-1.864172820546051312e+01
3.490000000000000000e+02,-1.859843651146920251e+01
3.500000000000000000e+02,-1.872049069473406036e+01
3.510000000000000000e+02,-1.871907283810314837e+01
3.520000000000000000e+02,-1.880874767545493853e+01
3.530000000000000000e+02,-1.878150170111636541e+01
3.540000000000000000e+02,-1.888450107551323143e+01
3.550000000000000000e+02,-1.892064783589722765e+01
3.560000000000000000e+02,-1.894243325318776527e+01
3.570000000000000000e+02,-1.902282678365197555e+01
3.580000000000000000e+02,-1.904205220290051059e+01
3.590000000000000000e+02,-1.908446366358691648e+01
3.600000000000000000e+02,-1.912820142613164975e+01
3.610000000000000000e+02,-1.907082415395184682e+01
3.620000000000000000e+02,-1.916657916356681923e+01
3.630000000000000000e+02,-1.916826157090464378e+01
3.640000000000000000e+02,-1.920779781226720573e+01
3.650000000000000000e+02,-1.922894129370330418e+01
3.660000000000000000e+02,-1.935330734098959482e+01
3.670000000000000000e+02,-1.936356371351691052e+01
3.680000000000000000e+02,-1.932634605442828502e+01
3.690000000000000000e+02,-1.940423433387899976e+01
3.700000000000000000e+02,-1.938542923838333820e+01
3.710000000000000000e+02,-1.947004721651523695e+01
3.720000000000000000e+02,-1.950989857642862191e+01
3.730000000000000000e+02,-1.962161186597109008e+01
3.740000000000000000e+02,-1.952965205913130120e+01
3.750000000000000000e+02,-1.959460254027096582e+01
3.760000000000000000e+02,-1.972271727392659102e+01
3.770000000000000000e+02,-1.968205399698600999e+01
3.780000000000000000e+02,-1.968252446871990102e+01
3.790000000000000000e+02,-1.969932681970939825e+01
3.800000000000000000e+02,-1.982687590581277703e+01
3.810000000000000000e+02,-1.982249967429168791e+01
3.820000000000000000e+02,-1.983018172219195918e+01
3.830000000000000000e+02,-1.992704883407500915e+01
3.840000000000000000e+02,-1.989043924928159157e+01
3.850000000000000000e+02,-1.998230967930210866e+01
3.860000000000000000e+02,-1.998865061186348058e+01
3.870000000000000000e+02,-2.004084926176775028e+01
3.880000000000000000e+02,-1.999179295469292583e+01
3.890000000000000000e+02,-2.006621218689619823e+01
3.900000000000000000e+02,-2.021739108116404893e+01
3.910000000000000000e+02,-2.017332717381268026e+01
3.920000000000000000e+02,-2.022006360515002044e+01
3.930000000000000000e+02,-2.023793410278635463e+01
3.940000000000000000e+02,-2.025838619661354301e+01
3.950000000000000000e+02,-2.024074718776252979e+01
3.960000000000000000e+02,-2.029851992942784022e+01
3.970000000000000000e+02,-2.031422870547059745e+01
3.980000000000000000e+02,-2.036674016547317834e+01
3.990000000000000000e+02,-2.036616126499739465e+01
4.000000000000000000e+02,-2.048516563641122445e+01
4.010000000000000000e+02,-2.044845670990318354e+01
4.020000000000000000e+02,-2.056852770691903842e+01
4.030000000000000000e+02,-2.042272545446503784e+01
4.040000000000000000e+02,-2.055053827914078113e+01
4.050000000000000000e+02,-2.056881670017843788e+01
4.060000000000000000e+02,-2.059123642663834630e+01
4.070000000000000000e+02,-2.061520263445877532e+01
4.080000000000000000e+02,-2.069349667727595588e+01
4.090000000000000000e+02,-2.066173986783982741e+01
4.100000000000000000e+02,-2.075890622741244229e+01
4.110000000000000000e+02,-2.072695558096966550e+01
4.120000000000000000e+02,-2.075461284862781497e+01
4.130000000000000000e+02,-2.085646223668495836e+01
4.140000000000000000e+02,-2.083302497881110327e+01
4.150000000000000000e+02,-2.092705186106675441e+01
4.160000000000000000e+02,-2.093178313780110855e+01
4.170000000000000000e+02,-2.093732268569321775e+01
4.180000000000000000e+02,-2.095546478962670633e+01
4.190000000000000000e+02,-2.103387422131289952e+01
4.200000000000000000e+02,-2.108700616933223770e+01
4.210000000000000000e+02,-2.105093646652577988e+01
4.220000000000000000e+02,-2.107744126910116123e+01
4.230000000000000000e+02,-2.102449405591897147e+01
4.240000000000000000e+02,-2.112112059243717965e+01
4.250000000000000000e+02,-2.112752862350154004e+01
4.260000000000000000e+02,-2.114988565481449001e+01
4.270000000000000000e+02,-2.118495927889977892e+01
4.280000000000000000e+02,-2.119174187615713478e+01
4.290000000000000000e+02,-2.128053977418749554e+01
4.300000000000000000e+02,-2.129911541740704450e+01
4.310000000000000000e+02,-2.133419422262760889e+01
4.320000000000000000e+02,-2.131503994834794469e+01
4.330000000000000000e+02,-2.134492743334625686e+01
4.340000000000000000e+02,-2.143213492712712664e+01
4.350000000000000000e+02,-2.139577439902399902e+01
4.360000000000000000e+02,-2.140561684120330455e+01
4.370000000000000000e+02,-2.146715326095396748e+01
4.380000000000000000e+02,-2.141190723350428371e+01
4.390000000000000000e+02,-2.150974906963558198e+01
4.400000000000000000e+02,-2.148713451562652210e+01
4.410000000000000000e+02,-2.146485721336488339e+01
4.420000000000000000e+02,-2.158154604724080272e+01
4.430000000000000000e+02,-2.153483359069437242e+01
4.440000000000000000e+02,-2.154751426240387957e+01
4.450000000000000000e+02,-2.168134517019784369e+01
4.460000000000000000e+02,-2.168048591019080718e+01
4.470000000000000000e+02,-2.172955667744997754e+01
4.480000000000000000e+02,-2.169103764484152563e+01
4.490000000000000000e+02,-2.174056799687624419e+01
4.500000000000000000e+02,-2.175013341362815211e+01
4.510000000000000000e+02,-2.185029738066321414e+01
4.520000000000000000e+02,-2.195694666248108717e+01
4.530000000000000000e+02,-2.183729397877261746e+01
4.540000000000000000e+02,-2.190448643916542082e+01
4.550000000000000000e+02,-2.193222029797877681e+01
4.560000000000000000e+02,-2.184676777388487778e+01
4.570000000000000000e+02,-2.193929945699212425e+01
4.580000000000000000e+02,-2.199978699804528759e+01
4.590000000000000000e+02,-2.200562280886880018e+01
4.600000000000000000e+02,-2.202184019564004558e+01
4.610000000000000000e+02,-2.205411057883585357e+01
4.620000000000000000e+02,-2.202889326811751758e+01
4.630000000000000000e+02,-2.215623736268259947e+01
4.640000000000000000e+02,-2.213758221710469343e+01
4.650000000000000000e+02,-2.213390168722186147e+01
4.660000000000000000e+02,-2.216595442800308291e+01
4.670000000000000000e+02,-2.214556103189615044e+01
4.680000000000000000e+02,-2.220149972095196844e+01
4.690000000000000000e+02,-2.228061771669970881e+01
4.700000000000000000e+02,-2.227073135173690233e+01
4.710000000000000000e+02,-2.230924292124649355e+01
4.720000000000000000e+02,-2.229684322262922080e+01
4.730000000000000000e+02,-2.228271295488350034e+01
4.740000000000000000e+02,-2.230971798744435830e+01
4.750000000000000000e+02,-2.242797454960839332e+01
4.760000000000000000e+02,-2.239153585360426746e+01
4.770000000000000000e+02,-2.246391989404389378e+01
4.780000000000000000e+02,-2.243717100334113113e+01
4.790000000000000000e+02,-2.251194991253898436e+01
4.800000000000000000e+02,-2.246025936543777490e+01
4.810000000000000000e+02,-2.249098075922642082e+01
4.820000000000000000e+02,-2.252022466632306674e+01
4.830000000000000000e+02,-2.250907636580301485e+01
4.840000000000000000e+02,-2.262693171347071086e+01
4.850000000000000000e+02,-2.254641803142726530e+01
4.860000000000000000e+02,-2.256393969044800585e+01
4.870000000000000000e+02,-2.251903568491070118e+01
4.880000000000000000e+02,-2.263431100183522204e+01
4.890000000000000000e+02,-2.259910127569668603e+01
4.900000000000000000e+02,-2.265879794786220813e+01
4.910000000000000000e+02,-2.261216188092452484e+01
4.920000000000000000e+02,-2.278321868327814315e+01
4.930000000000000000e+02,-2.274117238510800476e+01
4.940000000000000000e+02,-2.275251525526007867e+01
4.950000000000000000e+02,-2.282095815958932050e+01
4.960000000000000000e+02,-2.282665920321604958e+01
4.970000000000000000e+02,-2.271828946329713261e+01
4.980000000000000000e+02,-2.279522733359572584e+01
4.990000000000000000e+02,-2.290497929076068573e+01
5.000000000000000000e+02,-2.290691213012638627e+01
5.010000000000000000e+02,-2.285727558386155067e+01
5.020000000000000000e+02,-2.292129158764554830e+01
5.030000000000000000e+02,-2.290568444223121247e+01
5.040000000000000000e+02,-2.288618140678847723e+01
5.050000000000000000e+02,-2.288218350355424491e+01
5.060000000000000000e+02,-2.293220452934943765e+01
5.070000000000000000e+02,-2.301440243669686936e+01
5.080000000000000000e+02,-2.310103330112841036e+01
5.090000000000000000e+02,-2.304465559811915298e+01
5.100000000000000000e+02,-2.291959687284924030e+01
5.110000000000000000e+02,-2.311841644175001775e+01
5.120000000000000000e+02,-2.306936529788315582e+01
5.130000000000000000e+02,-2.309772012810642039e+01
5.140000000000000000e+02,-2.312868635126887895e+01
5.150000000000000000e+02,-2.315053135618152780e+01
5.160000000000000000e+02,-2.316672851499603070e+01
5.170000000000000000e+02,-2.318721134577857867e+01
5.180000000000000000e+02,-2.321995216310115495e+01
5.190000000000000000e+02,-2.323694890630314092e+01
5.200000000000000000e+02,-2.315805703451371755e+01
5.210000000000000000e+02,-2.328159874646382477e+01
5.220000000000000000e+02,-2.329726872443056607e+01
5.230000000000000000e+02,-2.328345139686357612e+01
5.240000000000000000e+02,-2.334228791414768267e+01
5.250000000000000000e+02,-2.334500314816040500e+01
5.260000000000000000e+02,-2.337502265079847064e+01
5.270000000000000000e+02,-2.334902658807266818e+01
5.280000000000000000e+02,-2.335471109662472244e+01
5.290000000000000000e+02,-2.335761159956182453e+01
5.300000000000000000e+02,-2.344759063848385949e+01
5.310000000000000000e+02,-2.350155086822233841e+01
5.320000000000000000e+02,-2.345689791744769437e+01
5.330000000000000000e+02,-2.343037400822643690e+01
5.340000000000000000e+02,-2.349790296919988108e+01
5.350000000000000000e+02,-2.350113931297343939e+01
5.360000000000000000e+02,-2.357433211156785902e+01
5.370000000000000000e+02,-2.356558281787452458e+01
5.380000000000000000e+02,-2.348427222569138806e+01
5.390000000000000000e+02,-2.357859101638282340e+01
5.400000000000000000e+02,-2.359173008387008963e+01
5.410000000000000000e+02,-2.364345405077499862e+01
5.420000000000000000e+02,-2.362762980382764511e+01
5.430000000000000000e+02,-2.364007988447576025e+01
5.440000000000000000e+02,-2.367512624122666409e+01
5.450000000000000000e+02,-2.373085096575073649e+01
5.460000000000000000e+02,-2.372045469199280632e+01
5.470000000000000000e+02,-2.362271009014819256e+01
5.480000000000000000e+02,-2.369372388444053712e+01
5.490000000000000000e+02,-2.374054106743490067e+01
5.500000000000000000e+02,-2.378888569256111651e+01
5.510000000000000000e+02,-2.386892927898292172e+01
5.520000000000000000e+02,-2.383458923718158218e+01
5.530000000000000000e+02,-2.383815617646135010e+01
5.540000000000000000e+02,-2.382442652721661247e+01
5.550000000000000000e+02,-2.381361203121676695e+01
5.560000000000000000e+02,-2.386027986429144931e+01
5.570000000000000000e+02,-2.384859500983409930e+01
5.580000000000000000e+02,-2.388598539566640255e+01
5.590000000000000000e+02,-2.401509419249433108e+01
5.600000000000000000e+02,-2.400678086544549927e+01
5.610000000000000000e+02,-2.392931543848071740e+01
5.620000000000000000e+02,-2.394330568817835214e+01
5.630000000000000000e+02,-2.393447324173308033e+01
5.640000000000000000e+02,-2.391758024624902035e+01
