1.000000000000000000e+00,2.040171966552734375e+02
2.000000000000000000e+00,1.631486206054687500e+02
3.000000000000000000e+00,1.396340942382812500e+02
4.000000000000000000e+00,1.224521636962890625e+02
5.000000000000000000e+00,1.122817535400390625e+02
6.000000000000000000e+00,1.077991333007812500e+02
7.000000000000000000e+00,9.676964569091796875e+01
8.000000000000000000e+00,9.136797332763671875e+01
9.000000000000000000e+00,8.562124633789062500e+01
1.000000000000000000e+01,8.584080505371093750e+01
1.100000000000000000e+01,7.972769165039062500e+01
1.200000000000000000e+01,7.615770721435546875e+01
1.300000000000000000e+01,7.335576629638671875e+01
1.400000000000000000e+01,7.199783325195312500e+01
1.500000000000000000e+01,6.779395294189453125e+01
1.600000000000000000e+01,6.776451110839843750e+01
1.700000000000000000e+01,6.279042434692382812e+01
1.800000000000000000e+01,6.045755767822265625e+01
1.900000000000000000e+01,5.917195129394531250e+01
2.000000000000000000e+01,6.062654495239257812e+01
2.100000000000000000e+01,5.880799102783203125e+01
2.200000000000000000e+01,5.726036834716796875e+01
2.300000000000000000e+01,5.548354339599609375e+01
2.400000000000000000e+01,5.451843261718750000e+01
2.500000000000000000e+01,5.309946823120117188e+01
2.600000000000000000e+01,5.304931259155273438e+01
2.700000000000000000e+01,5.150526428222656250e+01
2.800000000000000000e+01,5.176303482055664062e+01
2.900000000000000000e+01,5.044951629638671875e+01
3.000000000000000000e+01,4.816582870483398438e+01
3.100000000000000000e+01,4.809105300903320312e+01
3.200000000000000000e+01,4.632722473144531250e+01
3.300000000000000000e+01,4.502586364746093750e+01
3.400000000000000000e+01,4.404755020141601562e+01
3.500000000000000000e+01,4.286577987670898438e+01
3.600000000000000000e+01,4.226840591430664062e+01
3.700000000000000000e+01,4.124266433715820312e+01
3.800000000000000000e+01,3.951054382324218750e+01
3.900000000000000000e+01,3.858382415771484375e+01
4.000000000000000000e+01,3.886136627197265625e+01
4.100000000000000000e+01,3.612100982666015625e+01
4.200000000000000000e+01,3.489136886596679688e+01
4.300000000000000000e+01,3.378381729125976562e+01
4.400000000000000000e+01,3.278163528442382812e+01
4.500000000000000000e+01,3.127744483947753906e+01
4.600000000000000000e+01,3.150369262695312500e+01
4.700000000000000000e+01,3.041110420227050781e+01
4.800000000000000000e+01,2.920802688598632812e+01
4.900000000000000000e+01,2.865023231506347656e+01
5.000000000000000000e+01,2.849877929687500000e+01
5.100000000000000000e+01,2.689903450012207031e+01
5.200000000000000000e+01,2.518840980529785156e+01
5.300000000000000000e+01,2.563143348693847656e+01
5.400000000000000000e+01,2.523662757873535156e+01
5.500000000000000000e+01,2.334054756164550781e+01
5.600000000000000000e+01,2.259114265441894531e+01
5.700000000000000000e+01,2.160055541992187500e+01
5.800000000000000000e+01,2.019693946838378906e+01
5.900000000000000000e+01,1.971914863586425781e+01
6.000000000000000000e+01,1.883869361877441406e+01
6.100000000000000000e+01,1.837312316894531250e+01
6.200000000000000000e+01,1.763216972351074219e+01
6.300000000000000000e+01,1.817107009887695312e+01
6.400000000000000000e+01,1.736090278625488281e+01
6.500000000000000000e+01,1.710181808471679688e+01
6.600000000000000000e+01,1.726993370056152344e+01
6.700000000000000000e+01,1.688641357421875000e+01
6.800000000000000000e+01,1.603937530517578125e+01
6.900000000000000000e+01,1.644814682006835938e+01
7.000000000000000000e+01,1.639929580688476562e+01
7.100000000000000000e+01,1.554767894744873047e+01
7.200000000000000000e+01,1.491065311431884766e+01
7.300000000000000000e+01,1.407528018951416016e+01
7.400000000000000000e+01,1.356498146057128906e+01
7.500000000000000000e+01,1.287738418579101562e+01
7.600000000000000000e+01,1.293270206451416016e+01
7.700000000000000000e+01,1.211253547668457031e+01
7.800000000000000000e+01,1.183296012878417969e+01
7.900000000000000000e+01,1.051310539245605469e+01
8.000000000000000000e+01,1.056878948211669922e+01
8.100000000000000000e+01,1.051943683624267578e+01
8.200000000000000000e+01,1.033221340179443359e+01
8.300000000000000000e+01,8.898272514343261719e+00
8.400000000000000000e+01,7.714828014373779297e+00
8.500000000000000000e+01,7.760472297668457031e+00
8.600000000000000000e+01,7.143595695495605469e+00
8.700000000000000000e+01,6.961707115173339844e+00
8.800000000000000000e+01,6.917845726013183594e+00
8.900000000000000000e+01,6.153096199035644531e+00
9.000000000000000000e+01,6.062835216522216797e+00
9.100000000000000000e+01,5.833230018615722656e+00
9.200000000000000000e+01,6.118112087249755859e+00
9.300000000000000000e+01,5.842319488525390625e+00
9.400000000000000000e+01,5.292328834533691406e+00
9.500000000000000000e+01,5.036703109741210938e+00
9.600000000000000000e+01,4.187107086181640625e+00
9.700000000000000000e+01,3.921339273452758789e+00
9.800000000000000000e+01,3.556268453598022461e+00
9.900000000000000000e+01,2.787736654281616211e+00
1.000000000000000000e+02,2.564817190170288086e+00
